Date,season,HomeTeam,AwayTeam,FTHG,FTAG,xHG,xAG,pH,pD,pA
2016-10-15 17:30:00,2016,Augsburg,Schalke 04,1,1,0.414301,0.73357,0.185,0.417,0.398
2016-10-15 17:30:00,2016,Hoffenheim,Freiburg,2,1,2.4316,0.860554,0.7766,0.155,0.0684
2016-10-15 17:30:00,2016,Eintracht Frankfurt,Bayern Munich,2,2,2.01559,1.4782,0.5165,0.267,0.2165
2016-10-15 20:30:00,2016,Werder Bremen,Bayer Leverkusen,2,1,1.51915,0.548105,0.6829,0.2228,0.0943
2016-10-16 17:30:00,2016,Mainz 05,Darmstadt,2,1,2.86526,1.93127,0.6115,0.2232,0.1653
2016-10-16 19:30:00,2016,Wolfsburg,RasenBallsport Leipzig,0,1,0.684268,1.82053,0.0918,0.2101,0.6981
2016-10-21 22:30:00,2016,Hamburger SV,Eintracht Frankfurt,0,3,0.163638,1.31119,0.0365,0.2573,0.7062
2016-10-22 17:30:00,2016,Ingolstadt,Borussia Dortmund,3,3,1.69325,2.51636,0.193,0.2278,0.5792
2016-10-22 17:30:00,2016,Darmstadt,Wolfsburg,3,1,1.38031,0.577877,0.5972,0.2745,0.1283
2016-10-22 17:30:00,2016,Freiburg,Augsburg,2,1,1.53071,1.23006,0.4445,0.3109,0.2446
2016-10-22 17:30:00,2016,Hertha Berlin,FC Cologne,2,1,1.43523,1.35639,0.3544,0.317,0.3286
2016-10-22 17:30:00,2016,Bayer Leverkusen,Hoffenheim,0,3,0.598561,2.30615,0.0501,0.1355,0.8144
2016-10-22 20:30:00,2016,Bayern Munich,Borussia M.Gladbach,2,0,1.73353,0.49977,0.7074,0.2159,0.0767
2016-10-23 17:30:00,2016,RasenBallsport Leipzig,Werder Bremen,3,1,3.33619,0.913725,0.8978,0.079,0.0232
2016-10-23 19:30:00,2016,Schalke 04,Mainz 05,3,0,1.21196,0.987414,0.4127,0.309,0.2783
2016-10-28 22:30:00,2016,Borussia M.Gladbach,Eintracht Frankfurt,0,0,0.605662,0.388618,0.3728,0.4424,0.1848
2016-10-29 17:30:00,2016,Mainz 05,Ingolstadt,2,0,2.21072,0.216935,0.9059,0.0801,0.014
2016-10-29 17:30:00,2016,Wolfsburg,Bayer Leverkusen,1,2,1.1136,2.12119,0.1536,0.2196,0.6268
2016-10-29 17:30:00,2016,Augsburg,Bayern Munich,1,3,0.724858,3.47304,0.0127,0.0527,0.9346
2016-10-29 17:30:00,2016,Werder Bremen,Freiburg,1,3,1.29428,1.71134,0.2498,0.2788,0.4714
2016-10-29 17:30:00,2016,Darmstadt,RasenBallsport Leipzig,0,2,0.199603,1.64364,0.0244,0.1533,0.8223
2016-10-29 20:30:00,2016,Borussia Dortmund,Schalke 04,0,0,0.816002,0.46649,0.4296,0.3863,0.1841
2016-10-30 18:30:00,2016,Hoffenheim,Hertha Berlin,1,0,2.77857,0.251867,0.9238,0.0636,0.0126
2016-10-30 20:30:00,2016,FC Cologne,Hamburger SV,3,0,2.93112,0.307566,0.9418,0.0506,0.0076
2016-11-04 23:30:00,2016,Hertha Berlin,Borussia M.Gladbach,3,0,1.66602,0.636014,0.6711,0.2255,0.1034
2016-11-05 18:30:00,2016,Hamburger SV,Borussia Dortmund,2,5,0.716262,2.88584,0.0333,0.0908,0.8759
2016-11-05 18:30:00,2016,Ingolstadt,Augsburg,0,2,0.587399,1.15792,0.1586,0.3119,0.5295
2016-11-05 18:30:00,2016,Bayern Munich,Hoffenheim,1,1,1.49595,0.24666,0.7293,0.2204,0.0503
2016-11-05 18:30:00,2016,Bayer Leverkusen,Darmstadt,3,2,0.674028,0.863248,0.2239,0.3753,0.4008
2016-11-05 18:30:00,2016,Freiburg,Wolfsburg,0,3,0.916201,2.12583,0.1014,0.1953,0.7033
2016-11-05 21:30:00,2016,Eintracht Frankfurt,FC Cologne,1,0,0.860348,0.638081,0.3937,0.3781,0.2282
2016-11-06 18:30:00,2016,RasenBallsport Leipzig,Mainz 05,3,1,2.98005,0.510631,0.9003,0.0767,0.023
2016-11-06 20:30:00,2016,Schalke 04,Werder Bremen,3,1,2.84842,1.0143,0.8239,0.1273,0.0488
2016-11-18 23:30:00,2016,Bayer Leverkusen,RasenBallsport Leipzig,2,3,1.85187,1.13026,0.5796,0.2382,0.1822
2016-11-19 18:30:00,2016,Borussia M.Gladbach,FC Cologne,1,2,2.04672,0.413052,0.8017,0.1497,0.0486
2016-11-19 18:30:00,2016,Mainz 05,Freiburg,4,2,2.51061,2.46211,0.4131,0.2185,0.3684
2016-11-19 18:30:00,2016,Wolfsburg,Schalke 04,0,1,0.273387,1.12414,0.0831,0.3163,0.6006
2016-11-19 18:30:00,2016,Augsburg,Hertha Berlin,0,0,1.1004,1.42162,0.2443,0.3188,0.4369
2016-11-19 18:30:00,2016,Darmstadt,Ingolstadt,0,1,1.92547,1.18409,0.5808,0.232,0.1872
2016-11-19 21:30:00,2016,Borussia Dortmund,Bayern Munich,1,0,1.55352,0.929514,0.5417,0.2691,0.1892
2016-11-20 18:30:00,2016,Hoffenheim,Hamburger SV,2,2,2.31892,1.80116,0.4974,0.2424,0.2602
2016-11-20 20:30:00,2016,Werder Bremen,Eintracht Frankfurt,1,2,1.03212,1.62014,0.2117,0.2601,0.5282
2016-11-25 23:30:00,2016,Freiburg,RasenBallsport Leipzig,1,4,0.683397,1.90539,0.0846,0.2021,0.7133
2016-11-26 18:30:00,2016,FC Cologne,Augsburg,0,0,1.38658,0.50809,0.6136,0.269,0.1174
2016-11-26 18:30:00,2016,Borussia M.Gladbach,Hoffenheim,1,1,1.845,0.827583,0.6439,0.2179,0.1382
2016-11-26 18:30:00,2016,Hamburger SV,Werder Bremen,2,2,2.17271,1.21396,0.6214,0.2208,0.1578
2016-11-26 18:30:00,2016,Ingolstadt,Wolfsburg,1,1,3.68791,0.504027,0.9554,0.035,0.0096
2016-11-26 18:30:00,2016,Eintracht Frankfurt,Borussia Dortmund,2,1,0.686336,1.66759,0.1175,0.2303,0.6522
2016-11-26 21:30:00,2016,Bayern Munich,Bayer Leverkusen,2,1,1.68783,1.26793,0.4726,0.2752,0.2522
2016-11-27 18:30:00,2016,Schalke 04,Darmstadt,3,1,2.7318,1.26539,0.7557,0.1777,0.0666
2016-11-27 20:30:00,2016,Hertha Berlin,Mainz 05,2,1,1.63472,1.52234,0.3399,0.3479,0.3122
2016-12-02 23:30:00,2016,Mainz 05,Bayern Munich,1,3,0.47533,1.67552,0.0824,0.2138,0.7038
2016-12-03 18:30:00,2016,Wolfsburg,Hertha Berlin,2,3,1.13683,1.54821,0.2204,0.3345,0.4451
2016-12-03 18:30:00,2016,Borussia Dortmund,Borussia M.Gladbach,4,1,2.39193,0.731465,0.7928,0.1602,0.047
2016-12-03 18:30:00,2016,Bayer Leverkusen,Freiburg,1,1,3.31063,0.599753,0.9401,0.0465,0.0134
2016-12-03 18:30:00,2016,Hoffenheim,FC Cologne,4,0,2.16731,1.83627,0.4547,0.2586,0.2867
2016-12-03 18:30:00,2016,Werder Bremen,Ingolstadt,2,1,2.23558,1.09704,0.6542,0.2002,0.1456
2016-12-03 21:30:00,2016,RasenBallsport Leipzig,Schalke 04,2,1,1.8836,1.12833,0.5806,0.2533,0.1661
2016-12-04 18:30:00,2016,Darmstadt,Hamburger SV,0,2,0.567564,2.12004,0.0673,0.1605,0.7722
2016-12-04 20:30:00,2016,Augsburg,Eintracht Frankfurt,1,1,0.671214,0.390793,0.3785,0.4329,0.1886
2016-12-09 23:30:00,2016,Eintracht Frankfurt,Hoffenheim,0,0,0.582927,0.212786,0.3826,0.5024,0.115
2016-12-10 18:30:00,2016,Freiburg,Darmstadt,1,0,1.61481,0.604576,0.6907,0.215,0.0943
2016-12-10 18:30:00,2016,FC Cologne,Borussia Dortmund,1,1,0.905376,0.740252,0.3685,0.3751,0.2564
2016-12-10 18:30:00,2016,Hamburger SV,Augsburg,1,0,0.886586,0.952731,0.3164,0.3242,0.3594
2016-12-10 18:30:00,2016,Ingolstadt,RasenBallsport Leipzig,1,0,0.577386,1.51305,0.1055,0.248,0.6465
2016-12-10 18:30:00,2016,Bayern Munich,Wolfsburg,5,0,2.18433,0.422847,0.8382,0.1264,0.0354
2016-12-10 21:30:00,2016,Hertha Berlin,Werder Bremen,0,1,0.521946,1.371,0.1265,0.2696,0.6039
2016-12-11 18:30:00,2016,Borussia M.Gladbach,Mainz 05,1,0,0.355797,0.530834,0.196,0.4887,0.3153
2016-12-11 20:30:00,2016,Schalke 04,Bayer Leverkusen,0,1,0.699097,1.23195,0.1976,0.2929,0.5095
2016-12-16 19:30:00,2016,Hoffenheim,Borussia Dortmund,2,2,1.54298,1.48937,0.371,0.2807,0.3483
2016-12-17 18:30:00,2016,Augsburg,Borussia M.Gladbach,1,0,0.34872,0.283914,0.2327,0.5806,0.1867
2016-12-17 18:30:00,2016,Werder Bremen,FC Cologne,1,1,0.377752,1.84906,0.0396,0.1492,0.8112
2016-12-17 18:30:00,2016,RasenBallsport Leipzig,Hertha Berlin,2,0,1.64142,0.199768,0.7943,0.1747,0.031
2016-12-17 18:30:00,2016,Schalke 04,Freiburg,1,1,0.958265,1.25505,0.2427,0.3146,0.4427
2016-12-17 18:30:00,2016,Mainz 05,Hamburger SV,3,1,1.36545,0.900534,0.4709,0.3032,0.2259
2016-12-17 21:30:00,2016,Wolfsburg,Eintracht Frankfurt,1,0,1.75441,1.38982,0.4497,0.2829,0.2674
2016-12-18 18:30:00,2016,Darmstadt,Bayern Munich,0,1,0.869666,1.21772,0.2344,0.3193,0.4463
2016-12-18 20:30:00,2016,Bayer Leverkusen,Ingolstadt,1,2,0.571467,2.29253,0.0526,0.1495,0.7979
2016-12-20 23:00:00,2016,Eintracht Frankfurt,Mainz 05,3,0,1.76293,1.05038,0.5849,0.275,0.1401
2016-12-20 23:00:00,2016,Borussia M.Gladbach,Wolfsburg,1,2,1.53544,2.26217,0.2231,0.2221,0.5548
2016-12-20 23:00:00,2016,Hamburger SV,Schalke 04,2,1,2.47737,0.439814,0.9054,0.0781,0.0165
2016-12-20 23:00:00,2016,Borussia Dortmund,Augsburg,1,1,1.98186,1.18385,0.563,0.2514,0.1856
2016-12-21 23:00:00,2016,Ingolstadt,Freiburg,1,2,1.2843,1.5487,0.2707,0.2962,0.4331
2016-12-21 23:00:00,2016,Hoffenheim,Werder Bremen,1,1,1.51059,0.546119,0.6487,0.2392,0.1121
2016-12-21 23:00:00,2016,Hertha Berlin,Darmstadt,2,0,2.04959,1.07625,0.6147,0.2315,0.1538
2016-12-21 23:00:00,2016,FC Cologne,Bayer Leverkusen,1,1,0.721118,1.45189,0.1664,0.2678,0.5658
2016-12-21 23:00:00,2016,Bayern Munich,RasenBallsport Leipzig,3,0,4.92205,0.135897,0.9988,0.0012,0
2017-01-20 19:30:00,2016,Freiburg,Bayern Munich,1,2,0.696302,0.60487,0.3426,0.3878,0.2696
2017-01-21 14:30:00,2016,Werder Bremen,Borussia Dortmund,1,2,0.683532,2.86037,0.0357,0.0968,0.8675
2017-01-21 17:30:00,2016,Schalke 04,Ingolstadt,1,0,2.02155,0.522735,0.7709,0.1638,0.0653
2017-01-21 17:30:00,2016,Wolfsburg,Hamburger SV,1,0,1.13564,0.666936,0.4983,0.3184,0.1833
2017-01-21 17:30:00,2016,Augsburg,Hoffenheim,0,2,0.45179,1.89483,0.0456,0.152,0.8024
2017-01-21 17:30:00,2016,Darmstadt,Borussia M.Gladbach,0,0,0.802235,1.26715,0.2077,0.3097,0.4826
2017-01-21 20:30:00,2016,RasenBallsport Leipzig,Eintracht Frankfurt,3,0,3.05773,0.617185,0.9262,0.0639,0.0099
2017-01-22 17:30:00,2016,Bayer Leverkusen,Hertha Berlin,3,1,2.20774,1.18956,0.6272,0.2427,0.1301
2017-01-22 19:30:00,2016,Mainz 05,FC Cologne,0,0,0.489561,0.407808,0.2865,0.4948,0.2187
2017-01-27 22:30:00,2016,Schalke 04,Eintracht Frankfurt,0,1,0.621137,0.416066,0.3451,0.4482,0.2067
2017-01-28 17:30:00,2016,RasenBallsport Leipzig,Hoffenheim,2,1,1.47923,0.793259,0.5357,0.3053,0.159
2017-01-28 17:30:00,2016,Wolfsburg,Augsburg,1,2,1.51608,2.03309,0.2308,0.2583,0.5109
2017-01-28 17:30:00,2016,Ingolstadt,Hamburger SV,3,1,1.41586,0.491104,0.6635,0.2483,0.0882
2017-01-28 17:30:00,2016,Werder Bremen,Bayern Munich,1,2,0.740585,0.664364,0.3371,0.3753,0.2876
2017-01-28 17:30:00,2016,Darmstadt,FC Cologne,1,6,1.55993,3.27302,0.0773,0.1414,0.7813
2017-01-28 20:30:00,2016,Bayer Leverkusen,Borussia M.Gladbach,2,3,1.53578,1.90101,0.2685,0.2609,0.4706
2017-01-29 17:30:00,2016,Freiburg,Hertha Berlin,2,1,0.618883,0.529186,0.3107,0.4312,0.2581
2017-01-29 19:30:00,2016,Mainz 05,Borussia Dortmund,1,1,0.681513,1.16864,0.2014,0.3213,0.4773
2017-02-03 19:30:00,2016,Hamburger SV,Bayer Leverkusen,1,0,1.0957,0.258906,0.623,0.3061,0.0709
2017-02-04 14:30:00,2016,FC Cologne,Wolfsburg,1,0,1.1942,0.620852,0.553,0.2994,0.1476
2017-02-04 14:30:00,2016,Hoffenheim,Mainz 05,4,0,2.43327,0.895123,0.757,0.1632,0.0798
2017-02-04 14:30:00,2016,Bayern Munich,Schalke 04,1,1,1.20803,0.933229,0.4236,0.3097,0.2667
2017-02-04 14:30:00,2016,Borussia M.Gladbach,Freiburg,3,0,1.86188,0.546023,0.7585,0.1741,0.0674
2017-02-04 14:30:00,2016,Hertha Berlin,Ingolstadt,1,0,0.810684,0.523057,0.4208,0.3869,0.1923
2017-02-04 17:30:00,2016,Borussia Dortmund,RasenBallsport Leipzig,1,0,3.12438,0.0680623,0.9808,0.018,0.0012
2017-02-05 14:30:00,2016,Augsburg,Werder Bremen,3,2,1.59519,2.32944,0.2072,0.2311,0.5617
2017-02-05 16:30:00,2016,Eintracht Frankfurt,Darmstadt,2,0,2.40111,0.250504,0.9272,0.064,0.0088
2017-02-10 19:30:00,2016,Mainz 05,Augsburg,2,0,1.63564,0.427462,0.7601,0.1813,0.0586
2017-02-11 14:30:00,2016,Bayer Leverkusen,Eintracht Frankfurt,3,0,2.54416,0.632868,0.8357,0.1217,0.0426
2017-02-11 14:30:00,2016,Darmstadt,Borussia Dortmund,2,1,1.93475,0.746753,0.6832,0.2023,0.1145
2017-02-11 14:30:00,2016,RasenBallsport Leipzig,Hamburger SV,0,3,1.39703,1.4821,0.3365,0.2885,0.375
2017-02-11 14:30:00,2016,Ingolstadt,Bayern Munich,0,2,0.436757,1.89105,0.0531,0.1737,0.7732
2017-02-11 14:30:00,2016,Werder Bremen,Borussia M.Gladbach,0,1,1.06174,1.32359,0.2838,0.2902,0.426
2017-02-11 17:30:00,2016,Schalke 04,Hertha Berlin,2,0,1.20548,0.577284,0.5319,0.3015,0.1666
2017-02-12 14:30:00,2016,Wolfsburg,Hoffenheim,2,1,2.33121,0.874317,0.7831,0.1539,0.063
2017-02-12 16:30:00,2016,Freiburg,FC Cologne,2,1,0.928509,1.74238,0.1364,0.2671,0.5965
2017-02-17 19:30:00,2016,Augsburg,Bayer Leverkusen,1,3,1.44908,3.27707,0.075,0.1324,0.7926
2017-02-18 14:30:00,2016,Eintracht Frankfurt,Ingolstadt,0,2,2.1199,1.37301,0.5742,0.2554,0.1704
2017-02-18 14:30:00,2016,Hoffenheim,Darmstadt,2,0,1.73239,0.316848,0.817,0.1495,0.0335
2017-02-18 14:30:00,2016,Mainz 05,Werder Bremen,0,2,0.855557,0.560453,0.4122,0.3719,0.2159
2017-02-18 14:30:00,2016,Hertha Berlin,Bayern Munich,1,1,0.925318,1.28308,0.2225,0.3253,0.4522
2017-02-18 14:30:00,2016,Borussia Dortmund,Wolfsburg,3,0,2.5227,0.213682,0.9073,0.08,0.0127
2017-02-18 17:30:00,2016,Hamburger SV,Freiburg,2,2,1.63591,0.940296,0.5867,0.2585,0.1548
2017-02-19 14:30:00,2016,Borussia M.Gladbach,RasenBallsport Leipzig,1,2,1.38933,0.75509,0.5591,0.2878,0.1531
2017-02-19 16:30:00,2016,FC Cologne,Schalke 04,1,1,0.302197,1.77578,0.0356,0.1573,0.8071
2017-02-24 19:30:00,2016,Wolfsburg,Werder Bremen,1,2,2.1184,1.05277,0.6405,0.226,0.1335
2017-02-25 14:30:00,2016,Darmstadt,Augsburg,1,2,0.680607,1.81789,0.0682,0.2222,0.7096
2017-02-25 14:30:00,2016,RasenBallsport Leipzig,FC Cologne,3,1,0.94132,0.696948,0.3703,0.369,0.2607
2017-02-25 14:30:00,2016,Freiburg,Borussia Dortmund,0,3,0.318406,5.0778,0.0002,0.0029,0.9969
2017-02-25 14:30:00,2016,Bayer Leverkusen,Mainz 05,0,2,1.00907,1.36951,0.2464,0.2995,0.4541
2017-02-25 14:30:00,2016,Bayern Munich,Hamburger SV,8,0,3.61743,0.228928,0.9804,0.0172,0.0024
2017-02-25 17:30:00,2016,Hertha Berlin,Eintracht Frankfurt,2,0,0.743606,0.550767,0.3631,0.4096,0.2273
2017-02-26 14:30:00,2016,Ingolstadt,Borussia M.Gladbach,0,2,0.876174,1.15857,0.2343,0.3237,0.442
2017-02-26 16:30:00,2016,Schalke 04,Hoffenheim,1,1,0.282474,0.907791,0.1029,0.3667,0.5304
2017-03-03 19:30:00,2016,Augsburg,RasenBallsport Leipzig,2,2,0.825387,1.38005,0.1932,0.3043,0.5025
2017-03-04 14:30:00,2016,Mainz 05,Wolfsburg,1,1,0.943015,0.753265,0.3753,0.3732,0.2515
2017-03-04 14:30:00,2016,FC Cologne,Bayern Munich,0,3,0.184391,1.609,0.0335,0.1955,0.771
2017-03-04 14:30:00,2016,Werder Bremen,Darmstadt,2,0,1.99892,1.68003,0.4474,0.2652,0.2874
2017-03-04 14:30:00,2016,Hoffenheim,Ingolstadt,5,2,2.00625,0.755565,0.7,0.2005,0.0995
2017-03-04 14:30:00,2016,Borussia Dortmund,Bayer Leverkusen,6,2,4.87346,0.634697,0.9854,0.0117,0.0029
2017-03-04 17:30:00,2016,Borussia M.Gladbach,Schalke 04,4,2,3.02164,1.29836,0.7736,0.1522,0.0742
2017-03-05 14:30:00,2016,Eintracht Frankfurt,Freiburg,1,2,1.72726,1.64187,0.3655,0.2999,0.3346
2017-03-05 16:30:00,2016,Hamburger SV,Hertha Berlin,1,0,0.696504,0.385743,0.3912,0.4326,0.1762
2017-03-10 19:30:00,2016,Bayer Leverkusen,Werder Bremen,1,1,1.64424,0.977419,0.5556,0.2704,0.174
2017-03-11 14:30:00,2016,Bayern Munich,Eintracht Frankfurt,3,0,2.93121,0.753534,0.89,0.0838,0.0262
2017-03-11 14:30:00,2016,Darmstadt,Mainz 05,2,1,1.66213,1.29857,0.4527,0.2942,0.2531
2017-03-11 14:30:00,2016,Freiburg,Hoffenheim,1,1,1.14554,1.59538,0.2002,0.3438,0.456
2017-03-11 14:30:00,2016,RasenBallsport Leipzig,Wolfsburg,0,1,0.594929,1.70049,0.0952,0.2142,0.6906
2017-03-11 14:30:00,2016,Hertha Berlin,Borussia Dortmund,2,1,1.73774,1.08133,0.5509,0.2448,0.2043
2017-03-11 17:30:00,2016,Ingolstadt,FC Cologne,2,2,1.42995,1.28155,0.3777,0.2931,0.3292
2017-03-12 14:30:00,2016,Schalke 04,Augsburg,3,0,3.76518,1.05335,0.922,0.0598,0.0182
2017-03-12 16:30:00,2016,Hamburger SV,Borussia M.Gladbach,2,1,1.4575,1.31382,0.3738,0.2983,0.3279
2017-03-17 19:30:00,2016,Borussia Dortmund,Ingolstadt,1,0,0.574065,1.37608,0.1335,0.2668,0.5997
2017-03-18 14:30:00,2016,Wolfsburg,Darmstadt,1,0,2.27784,0.745708,0.7546,0.1691,0.0763
2017-03-18 14:30:00,2016,FC Cologne,Hertha Berlin,4,2,1.0584,1.69998,0.1532,0.2879,0.5589
2017-03-18 14:30:00,2016,Augsburg,Freiburg,1,1,1.13915,1.03907,0.3396,0.3407,0.3197
2017-03-18 14:30:00,2016,Werder Bremen,RasenBallsport Leipzig,3,0,1.39387,0.689398,0.6101,0.289,0.1009
2017-03-18 14:30:00,2016,Hoffenheim,Bayer Leverkusen,1,0,1.75958,0.992443,0.5732,0.2318,0.195
2017-03-18 17:30:00,2016,Eintracht Frankfurt,Hamburger SV,0,0,1.03591,0.134726,0.6469,0.3105,0.0426
2017-03-19 14:30:00,2016,Mainz 05,Schalke 04,0,1,0.645262,1.04603,0.2023,0.3342,0.4635
2017-03-19 16:30:00,2016,Borussia M.Gladbach,Bayern Munich,0,1,0.75605,2.21621,0.0917,0.1692,0.7391
2017-03-31 19:30:00,2016,Hertha Berlin,Hoffenheim,1,3,0.269789,3.16527,0.0014,0.0188,0.9798
2017-04-01 14:30:00,2016,Hamburger SV,FC Cologne,2,1,1.36149,1.13052,0.3957,0.3347,0.2696
2017-04-01 14:30:00,2016,Bayern Munich,Augsburg,6,0,3.67736,0.186673,0.9892,0.0096,0.0012
2017-04-01 14:30:00,2016,Schalke 04,Borussia Dortmund,1,1,0.578624,0.916317,0.1864,0.3514,0.4622
2017-04-01 14:30:00,2016,Freiburg,Werder Bremen,2,5,1.76818,1.03239,0.5869,0.2541,0.159
2017-04-01 14:30:00,2016,RasenBallsport Leipzig,Darmstadt,4,0,4.00225,1.05189,0.9082,0.063,0.0288
2017-04-01 17:30:00,2016,Eintracht Frankfurt,Borussia M.Gladbach,0,0,2.70815,0.205804,0.9451,0.0479,0.007
2017-04-02 14:30:00,2016,Ingolstadt,Mainz 05,2,1,1.5092,0.767112,0.5727,0.2713,0.156
2017-04-02 16:30:00,2016,Bayer Leverkusen,Wolfsburg,3,3,0.779828,1.79787,0.1139,0.2353,0.6508
2017-04-04 19:00:00,2016,Borussia Dortmund,Hamburger SV,3,0,3.96885,1.01065,0.923,0.0528,0.0242
2017-04-04 19:00:00,2016,FC Cologne,Eintracht Frankfurt,1,0,0.731269,0.651039,0.3641,0.3912,0.2447
2017-04-04 19:00:00,2016,Werder Bremen,Schalke 04,3,0,2.02275,0.731092,0.7454,0.1725,0.0821
2017-04-04 19:00:00,2016,Hoffenheim,Bayern Munich,1,0,0.972676,1.89107,0.1332,0.2326,0.6342
2017-04-05 19:00:00,2016,Darmstadt,Bayer Leverkusen,0,2,0.548735,2.05324,0.0655,0.1577,0.7768
2017-04-05 19:00:00,2016,Augsburg,Ingolstadt,2,3,1.36168,1.76551,0.2519,0.2758,0.4723
2017-04-05 19:00:00,2016,Mainz 05,RasenBallsport Leipzig,2,3,2.90081,1.62551,0.6826,0.1772,0.1402
2017-04-05 19:00:00,2016,Wolfsburg,Freiburg,0,1,1.9679,0.859006,0.6682,0.2115,0.1203
2017-04-05 19:00:00,2016,Borussia M.Gladbach,Hertha Berlin,1,0,1.82471,0.863378,0.6091,0.2363,0.1546
2017-04-07 19:30:00,2016,Eintracht Frankfurt,Werder Bremen,2,2,2.5197,0.550904,0.8707,0.0984,0.0309
2017-04-08 14:30:00,2016,Freiburg,Mainz 05,1,0,0.937258,0.851206,0.3503,0.3762,0.2735
2017-04-08 14:30:00,2016,RasenBallsport Leipzig,Bayer Leverkusen,1,0,1.51489,0.629889,0.6277,0.2472,0.1251
2017-04-08 14:30:00,2016,Schalke 04,Wolfsburg,4,1,1.64298,1.59019,0.368,0.2804,0.3516
2017-04-08 14:30:00,2016,FC Cologne,Borussia M.Gladbach,2,3,0.968922,0.615319,0.448,0.3431,0.2089
2017-04-08 14:30:00,2016,Hamburger SV,Hoffenheim,2,1,0.920754,1.40908,0.1992,0.2943,0.5065
2017-04-08 17:30:00,2016,Bayern Munich,Borussia Dortmund,4,1,1.9556,0.696828,0.7214,0.1949,0.0837
2017-04-09 14:30:00,2016,Hertha Berlin,Augsburg,2,0,1.87729,0.668736,0.7017,0.2217,0.0766
2017-04-09 16:30:00,2016,Ingolstadt,Darmstadt,3,2,3.65862,0.980139,0.9139,0.068,0.0181
2017-04-15 14:30:00,2016,Borussia Dortmund,Eintracht Frankfurt,3,1,2.56997,0.981383,0.7709,0.1584,0.0707
2017-04-15 14:30:00,2016,Augsburg,FC Cologne,2,1,1.08513,1.39565,0.1985,0.3954,0.4061
2017-04-15 14:30:00,2016,Mainz 05,Hertha Berlin,1,0,1.02606,0.261043,0.56,0.3482,0.0918
2017-04-15 14:30:00,2016,Wolfsburg,Ingolstadt,3,0,1.60835,0.155444,0.8349,0.1471,0.018
2017-04-15 14:30:00,2016,RasenBallsport Leipzig,Freiburg,4,0,1.19051,0.690412,0.505,0.3051,0.1899
2017-04-15 14:30:00,2016,Hoffenheim,Borussia M.Gladbach,5,3,2.0053,2.23834,0.2814,0.293,0.4256
2017-04-15 17:30:00,2016,Bayer Leverkusen,Bayern Munich,0,0,0.380752,2.14432,0.0364,0.1288,0.8348
2017-04-16 14:30:00,2016,Werder Bremen,Hamburger SV,2,1,1.74435,0.695911,0.6632,0.232,0.1048
2017-04-16 16:30:00,2016,Darmstadt,Schalke 04,2,1,1.48412,2.79502,0.1274,0.1856,0.687
2017-04-21 19:30:00,2016,FC Cologne,Hoffenheim,1,1,1.18729,1.16684,0.3364,0.3283,0.3353
2017-04-22 14:30:00,2016,Bayern Munich,Mainz 05,2,2,0.916519,1.75151,0.1467,0.2337,0.6196
2017-04-22 14:30:00,2016,Hamburger SV,Darmstadt,1,2,1.14997,1.31693,0.2884,0.3094,0.4022
2017-04-22 14:30:00,2016,Hertha Berlin,Wolfsburg,1,0,1.98048,1.57197,0.4651,0.2813,0.2536
2017-04-22 14:30:00,2016,Eintracht Frankfurt,Augsburg,3,1,2.01622,0.793224,0.6786,0.2061,0.1153
2017-04-22 14:30:00,2016,Ingolstadt,Werder Bremen,2,4,2.2262,2.20579,0.3681,0.2552,0.3767
2017-04-22 17:30:00,2016,Borussia M.Gladbach,Borussia Dortmund,2,3,0.855144,1.94133,0.1143,0.2298,0.6559
2017-04-23 14:30:00,2016,Freiburg,Bayer Leverkusen,2,1,1.0518,1.14702,0.2881,0.337,0.3749
2017-04-23 16:30:00,2016,Schalke 04,RasenBallsport Leipzig,1,1,0.768932,0.73343,0.3239,0.3725,0.3036
2017-04-28 19:30:00,2016,Bayer Leverkusen,Schalke 04,1,4,1.26441,2.46126,0.1061,0.2011,0.6928
2017-04-29 14:30:00,2016,Borussia Dortmund,FC Cologne,0,0,2.67669,0.275427,0.9211,0.0663,0.0126
2017-04-29 14:30:00,2016,Darmstadt,Freiburg,3,0,1.61424,1.11673,0.4893,0.2992,0.2115
2017-04-29 14:30:00,2016,Werder Bremen,Hertha Berlin,2,0,1.83478,0.761313,0.6728,0.2155,0.1117
2017-04-29 14:30:00,2016,RasenBallsport Leipzig,Ingolstadt,0,0,1.50493,0.593622,0.6119,0.2601,0.128
2017-04-29 14:30:00,2016,Mainz 05,Borussia M.Gladbach,1,2,2.1399,1.22816,0.6301,0.2468,0.1231
2017-04-29 17:30:00,2016,Wolfsburg,Bayern Munich,0,6,0.364748,2.26407,0.0299,0.1119,0.8582
2017-04-30 14:30:00,2016,Augsburg,Hamburger SV,4,0,2.14215,0.294926,0.9094,0.08,0.0106
2017-04-30 16:30:00,2016,Hoffenheim,Eintracht Frankfurt,1,0,0.595004,0.172208,0.4114,0.4954,0.0932
2017-05-05 19:30:00,2016,FC Cologne,Werder Bremen,4,3,2.86367,1.59994,0.688,0.1758,0.1362
2017-05-06 14:30:00,2016,Eintracht Frankfurt,Wolfsburg,0,2,1.14243,1.41291,0.282,0.2928,0.4252
2017-05-06 14:30:00,2016,Bayern Munich,Darmstadt,1,0,2.4342,1.1907,0.673,0.2059,0.1211
